# GLoBES neutrino oscillation simulation
# --------------------------------------
#
# Run started on Fri Nov 19 14:30:10 2021
#
# Command line:   ./nu -e KARMEN -f 4 -a PARAM_SCAN -t TH24=1.57 -p DM41,-2.0,2.0,80,LOGSCALE -p s22thmue,-4.01,-0.01,80,LOGSCALE 
#
# NU_RANK and/or NU_SIZE not defined. Assuming no parallelization.
# Using SNU probability engine.
# Using 4 flavor model
# Simulating the following experiments:
#   KARMEN
# Including the following AEDL files:
#
# AEDL variables:
#
# External analysis routines included:
#   KARMEN
#
# True oscillation parameters (only nonzero params shown):
#   TH12 = 0.58678
#   TH13 = 0.149051
#   TH23 = 0.823795
#   DELTA_0 = 4.71239
#   DM21 = 7.4e-05
#   DM31 = 0.002494
#   TH24 = 1.57
# External priors:
#
# Miscellaneous options:
#   Constraint \eps^s = \eps^{d\dag}: NO
#   New reactor fluxes (1101.2663):   YES
#
# Parameter scan:
#         DM41,         -2,          2,    80  0x1
#     s22thmue,      -4.01,      -0.01,    80  0x1
# Marginalizing over:
#   
# Prescan for degeneracy finding:
# Degfinder flags: 0x0
#
# Initializing KARMEN and LSND codes ...
# General parameter scan
#
#                  DM41        s22thmue       chi2_NH          chi2_IH
                  -1.75           -1.16      6.89340934      6.89340934
                  -1.75           -1.11      6.89587118      6.89587118
                  -1.75           -1.06     6.898637788     6.898637788
                  -1.75           -1.01     6.901747478     6.901747478
                  -1.75           -0.96     6.905243526     6.905243526
                  -1.75           -0.91     6.909174852     6.909174852
                  -1.75           -0.86     6.913596797     6.913596797
                  -1.75           -0.81     6.918572022     6.918572022
                  -1.75           -0.76     6.924171549     6.924171549
                  -1.75           -0.71     6.930475954     6.930475954
                  -1.75           -0.66      6.93757676      6.93757676
                  -1.75           -0.61     6.945578054     6.945578054
                  -1.75           -0.56      6.95459836      6.95459836
                  -1.75           -0.51     6.964772839     6.964772839
                  -1.75           -0.46     6.976255848     6.976255848
                  -1.75           -0.41      6.98922395      6.98922395
                  -1.75           -0.36     7.003879444     7.003879444
                  -1.75           -0.31     7.020454513     7.020454513
                  -1.75           -0.26     7.039216121     7.039216121
                  -1.75           -0.21     7.060471785     7.060471785
                  -1.75           -0.16       7.0845764       7.0845764
                  -1.75           -0.11     7.111940305     7.111940305
                  -1.75           -0.06     7.143038833     7.143038833
                  -1.75           -0.01     7.178423612     7.178423612
                   -1.7           -4.01     6.873408015     6.873408015
                   -1.7           -3.96     6.873412339     6.873412339
                   -1.7           -3.91      6.87341719      6.87341719
                   -1.7           -3.86     6.873422634     6.873422634
                   -1.7           -3.81     6.873428742     6.873428742
                   -1.7           -3.76     6.873435595     6.873435595
                   -1.7           -3.71     6.873443284     6.873443284
                   -1.7           -3.66     6.873451912     6.873451912
                   -1.7           -3.61     6.873461593     6.873461593
                   -1.7           -3.56     6.873472455     6.873472455
                   -1.7           -3.51     6.873484642     6.873484642
                   -1.7           -3.46     6.873498316     6.873498316
                   -1.7           -3.41      6.87351366      6.87351366
                   -1.7           -3.36     6.873530875     6.873530875
                   -1.7           -3.31     6.873550191     6.873550191
                   -1.7           -3.26     6.873571865     6.873571865
                   -1.7           -3.21     6.873596183     6.873596183
                   -1.7           -3.16      6.87362347      6.87362347
                   -1.7           -3.11     6.873654086     6.873654086
                   -1.7           -3.06     6.873688438     6.873688438
                   -1.7           -3.01     6.873726984     6.873726984
                   -1.7           -2.96     6.873770233     6.873770233
                   -1.7           -2.91     6.873818761     6.873818761
                   -1.7           -2.86     6.873873212     6.873873212
                   -1.7           -2.81      6.87393431      6.87393431
                   -1.7           -2.76     6.874002865     6.874002865
                   -1.7           -2.71     6.874079789     6.874079789
                   -1.7           -2.66     6.874166104     6.874166104
                   -1.7           -2.61     6.874262956     6.874262956
                   -1.7           -2.56     6.874371632     6.874371632
                   -1.7           -2.51     6.874493578     6.874493578
                   -1.7           -2.46     6.874630415     6.874630415
                   -1.7           -2.41     6.874783963     6.874783963
                   -1.7           -2.36     6.874956264     6.874956264
                   -1.7           -2.31     6.875149611     6.875149611
                   -1.7           -2.26     6.875366578     6.875366578
                   -1.7           -2.21     6.875610054     6.875610054
                   -1.7           -2.16     6.875883283     6.875883283
                   -1.7           -2.11     6.876189907     6.876189907
                   -1.7           -2.06     6.876534014     6.876534014
                   -1.7           -2.01     6.876920198     6.876920198
                   -1.7           -1.96     6.877353614     6.877353614
                   -1.7           -1.91     6.877840055     6.877840055
                   -1.7           -1.86     6.878386028     6.878386028
                   -1.7           -1.81      6.87899884      6.87899884
                   -1.7           -1.76     6.879686706     6.879686706
                   -1.7           -1.71     6.880458856     6.880458856
                   -1.7           -1.66     6.881325665     6.881325665
                   -1.7           -1.61     6.882298796     6.882298796
                   -1.7           -1.56     6.883391367     6.883391367
                   -1.7           -1.51     6.884618133     6.884618133
                   -1.7           -1.46     6.885995695     6.885995695
                   -1.7           -1.41     6.887542739     6.887542739
                   -1.7           -1.36     6.889280304     6.889280304
                   -1.7           -1.31     6.891232089     6.891232089
                   -1.7           -1.26     6.893424802     6.893424802
                   -1.7           -1.21     6.895888554     6.895888554
                   -1.7           -1.16     6.898657314     6.898657314
                   -1.7           -1.11     6.901769428     6.901769428
                   -1.7           -1.06     6.905268206     6.905268206
                   -1.7           -1.01     6.909202607     6.909202607
                   -1.7           -0.96     6.913628019     6.913628019
                   -1.7           -0.91     6.918607155     6.918607155
                   -1.7           -0.86     6.924211096     6.924211096
                   -1.7           -0.81     6.930520486     6.930520486
                   -1.7           -0.76     6.937626927     6.937626927
                   -1.7           -0.71     6.945634593     6.945634593
                   -1.7           -0.66     6.954662113     6.954662113
                   -1.7           -0.61     6.964844765     6.964844765
                   -1.7           -0.56     6.976337044     6.976337044
                   -1.7           -0.51     6.989315673     6.989315673
                   -1.7           -0.46     7.003983132     7.003983132
                   -1.7           -0.41      7.02057182      7.02057182
                   -1.7           -0.36     7.039348949     7.039348949
                   -1.7           -0.31     7.060622327     7.060622327
                   -1.7           -0.26     7.084747188     7.084747188
                   -1.7           -0.21      7.11213427      7.11213427
                   -1.7           -0.16     7.143259372     7.143259372
                   -1.7           -0.11     7.178674668     7.178674668
                   -1.7           -0.06     7.219022102     7.219022102
                   -1.7           -0.01     7.265049223     7.265049223
                  -1.65           -4.01      6.87341718      6.87341718
                  -1.65           -3.96     6.873422622     6.873422622
                  -1.65           -3.91     6.873428729     6.873428729
                  -1.65           -3.86     6.873435581     6.873435581
                  -1.65           -3.81     6.873443268     6.873443268
                  -1.65           -3.76     6.873451894     6.873451894
                  -1.65           -3.71     6.873461572     6.873461572
                  -1.65           -3.66     6.873472432     6.873472432
                  -1.65           -3.61     6.873484616     6.873484616
                  -1.65           -3.56     6.873498288     6.873498288
                  -1.65           -3.51     6.873513627     6.873513627
                  -1.65           -3.46     6.873530839     6.873530839
                  -1.65           -3.41     6.873550151     6.873550151
                  -1.65           -3.36     6.873571819     6.873571819
                  -1.65           -3.31     6.873596132     6.873596132
                  -1.65           -3.26     6.873623412     6.873623412
                  -1.65           -3.21     6.873654021     6.873654021
                  -1.65           -3.16     6.873688366     6.873688366
                  -1.65           -3.11     6.873726902     6.873726902
                  -1.65           -3.06     6.873770142     6.873770142
                  -1.65           -3.01     6.873818659     6.873818659
                  -1.65           -2.96     6.873873098     6.873873098
                  -1.65           -2.91     6.873934181     6.873934181
                  -1.65           -2.86     6.874002721     6.874002721
                  -1.65           -2.81     6.874079627     6.874079627
                  -1.65           -2.76     6.874165922     6.874165922
                  -1.65           -2.71     6.874262752     6.874262752
                  -1.65           -2.66     6.874371404     6.874371404
                  -1.65           -2.61     6.874493322     6.874493322
                  -1.65           -2.56     6.874630128     6.874630128
                  -1.65           -2.51      6.87478364      6.87478364
                  -1.65           -2.46     6.874955901     6.874955901
                  -1.65           -2.41     6.875149204     6.875149204
                  -1.65           -2.36     6.875366121     6.875366121
                  -1.65           -2.31     6.875609542     6.875609542
                  -1.65           -2.26     6.875882708     6.875882708
                  -1.65           -2.21     6.876189262     6.876189262
                  -1.65           -2.16      6.87653329      6.87653329
                  -1.65           -2.11     6.876919385     6.876919385
                  -1.65           -2.06     6.877352702     6.877352702
                  -1.65           -2.01     6.877839032     6.877839032
                  -1.65           -1.96     6.878384879     6.878384879
                  -1.65           -1.91     6.878997551     6.878997551
                  -1.65           -1.86     6.879685259     6.879685259
                  -1.65           -1.81     6.880457232     6.880457232
                  -1.65           -1.76     6.881323841     6.881323841
                  -1.65           -1.71     6.882296748     6.882296748
                  -1.65           -1.66     6.883389068     6.883389068
                  -1.65           -1.61     6.884615551     6.884615551
                  -1.65           -1.56     6.885992795     6.885992795
                  -1.65           -1.51     6.887539482     6.887539482
                  -1.65           -1.46     6.889276646     6.889276646
                  -1.65           -1.41     6.891227979     6.891227979
                  -1.65           -1.36     6.893420184     6.893420184
                  -1.65           -1.31     6.895883365     6.895883365
                  -1.65           -1.26     6.898651482     6.898651482
                  -1.65           -1.21     6.901762871     6.901762871
                  -1.65           -1.16     6.905260833     6.905260833
