# GLoBES neutrino oscillation simulation
# --------------------------------------
#
# Run started on Fri Nov 19 14:38:10 2021
#
# Command line:   ./nu -e MUBOONE -f 4 -a PARAM_SCAN --no-ih --bf-spectrum -p DM41,-2.,2.,40,LOGSCALE -p s22thmue,-4.,0.,40,LOGSCALE -p Um4,0.025,0.775,15 
#
# NU_RANK and/or NU_SIZE not defined. Assuming no parallelization.
# Using SNU probability engine.
# Using 4 flavor model
# Simulating the following experiments:
#   MUBOONE
# Including the following AEDL files:
#
# AEDL variables:
#
# External analysis routines included:
#   microBooNE
#
# True oscillation parameters (only nonzero params shown):
#   TH12 = 0.58678
#   TH13 = 0.149051
#   TH23 = 0.823795
#   DELTA_0 = 4.71239
#   DM21 = 7.4e-05
#   DM31 = 0.002494
# External priors:
#
# Miscellaneous options:
#   Constraint \eps^s = \eps^{d\dag}: NO
#   New reactor fluxes (1101.2663):   YES
#
# Parameter scan:
#         DM41,         -2,          2,    40  0x1
#     s22thmue,         -4,          0,    40  0x1
#          Um4,      0.025,      0.775,    15  0x0
# Marginalizing over:
#   
# Prescan for degeneracy finding:
# Degfinder flags: 0x2
#
# Initializing microBooNE code ...
# Flags in MicroBooNE code: OSC_NO_NUBAR OSC_NO_NUMU 
# General parameter scan
#
#                  DM41        s22thmue             Um4       chi2_NH          chi2_IH
                     -2            -1.7           0.425     25.00547417           1e+50
                     -2            -1.7           0.475     25.00545909           1e+50
                     -2            -1.7           0.525     25.00544144           1e+50
                     -2            -1.7           0.575     25.00542136           1e+50
                     -2            -1.7           0.625      25.0053989           1e+50
                     -2            -1.7           0.675     25.00537405           1e+50
                     -2            -1.7           0.725     25.00534673           1e+50
                     -2            -1.7           0.775     25.00531682           1e+50
                     -2            -1.6           0.025           1e+50           1e+50
                     -2            -1.6           0.075           1e+50           1e+50
                     -2            -1.6           0.125      25.0059621           1e+50
                     -2            -1.6           0.175     25.00603415           1e+50
                     -2            -1.6           0.225     25.00605792           1e+50
                     -2            -1.6           0.275     25.00606413           1e+50
                     -2            -1.6           0.325     25.00606164           1e+50
                     -2            -1.6           0.375      25.0060538           1e+50
                     -2            -1.6           0.425     25.00604208           1e+50
                     -2            -1.6           0.475     25.00602719           1e+50
                     -2            -1.6           0.525     25.00600952           1e+50
                     -2            -1.6           0.575     25.00598925           1e+50
                     -2            -1.6           0.625     25.00596645           1e+50
                     -2            -1.6           0.675     25.00594112           1e+50
                     -2            -1.6           0.725      25.0059132           1e+50
                     -2            -1.6           0.775     25.00588252           1e+50
                     -2            -1.5           0.025           1e+50           1e+50
                     -2            -1.5           0.075           1e+50           1e+50
                     -2            -1.5           0.125     25.00663393           1e+50
                     -2            -1.5           0.175     25.00673011           1e+50
                     -2            -1.5           0.225     25.00676305           1e+50
                     -2            -1.5           0.275     25.00677367           1e+50
                     -2            -1.5           0.325     25.00677354           1e+50
                     -2            -1.5           0.375     25.00676702           1e+50
                     -2            -1.5           0.425     25.00675601           1e+50
                     -2            -1.5           0.475     25.00674145           1e+50
                     -2            -1.5           0.525     25.00672382           1e+50
                     -2            -1.5           0.575     25.00670338           1e+50
                     -2            -1.5           0.625     25.00668024           1e+50
                     -2            -1.5           0.675     25.00665441           1e+50
                     -2            -1.5           0.725     25.00662583           1e+50
                     -2            -1.5           0.775     25.00659431           1e+50
                     -2            -1.4           0.025           1e+50           1e+50
                     -2            -1.4           0.075           1e+50           1e+50
                     -2            -1.4           0.125     25.00747422           1e+50
                     -2            -1.4           0.175      25.0076041           1e+50
                     -2            -1.4           0.225     25.00764929           1e+50
                     -2            -1.4           0.275     25.00766576           1e+50
                     -2            -1.4           0.325     25.00766879           1e+50
                     -2            -1.4           0.375     25.00766405           1e+50
                     -2            -1.4           0.425     25.00765404           1e+50
                     -2            -1.4           0.475     25.00763997           1e+50
                     -2            -1.4           0.525      25.0076225           1e+50
                     -2            -1.4           0.575     25.00760194           1e+50
                     -2            -1.4           0.625     25.00757847           1e+50
                     -2            -1.4           0.675     25.00755211           1e+50
                     -2            -1.4           0.725      25.0075228           1e+50
                     -2            -1.4           0.775     25.00749036           1e+50
                     -2            -1.3           0.025           1e+50           1e+50
                     -2            -1.3           0.075           1e+50           1e+50
                     -2            -1.3           0.125     25.00852107           1e+50
                     -2            -1.3           0.175     25.00870191           1e+50
                     -2            -1.3           0.225     25.00876373           1e+50
                     -2            -1.3           0.275     25.00878804           1e+50
                     -2            -1.3           0.325      25.0087953           1e+50
                     -2            -1.3           0.375     25.00879297           1e+50
                     -2            -1.3           0.425     25.00878434           1e+50
                     -2            -1.3           0.475     25.00877102           1e+50
                     -2            -1.3           0.525     25.00875384           1e+50
                     -2            -1.3           0.575     25.00873325           1e+50
                     -2            -1.3           0.625     25.00870946           1e+50
                     -2            -1.3           0.675     25.00868256           1e+50
                     -2            -1.3           0.725     25.00865247           1e+50
                     -2            -1.3           0.775     25.00861901           1e+50
                     -2            -1.2           0.025           1e+50           1e+50
                     -2            -1.2           0.075           1e+50           1e+50
                     -2            -1.2           0.125           1e+50           1e+50
                     -2            -1.2           0.175     25.01008091           1e+50
                     -2            -1.2           0.225     25.01016587           1e+50
                     -2            -1.2           0.275      25.0102008           1e+50
                     -2            -1.2           0.325     25.01021375           1e+50
                     -2            -1.2           0.375      25.0102147           1e+50
                     -2            -1.2           0.425       25.010208           1e+50
                     -2            -1.2           0.475     25.01019576           1e+50
                     -2            -1.2           0.525     25.01017909           1e+50
                     -2            -1.2           0.575     25.01015858           1e+50
                     -2            -1.2           0.625     25.01013454           1e+50
                     -2            -1.2           0.675     25.01010708           1e+50
                     -2            -1.2           0.725     25.01007616           1e+50
                     -2            -1.2           0.775     25.01004157           1e+50
                     -2            -1.1           0.025           1e+50           1e+50
                     -2            -1.1           0.075           1e+50           1e+50
                     -2            -1.1           0.125           1e+50           1e+50
                     -2            -1.1           0.175     25.01181216           1e+50
                     -2            -1.1           0.225     25.01193089           1e+50
                     -2            -1.1           0.275     25.01198045           1e+50
                     -2            -1.1           0.325     25.01200116           1e+50
                     -2            -1.1           0.375     25.01200661           1e+50
                     -2            -1.1           0.425     25.01200258           1e+50
                     -2            -1.1           0.475     25.01199189           1e+50
                     -2            -1.1           0.525     25.01197602           1e+50
                     -2            -1.1           0.575     25.01195578           1e+50
                     -2            -1.1           0.625     25.01193157           1e+50
                     -2            -1.1           0.675     25.01190358           1e+50
                     -2            -1.1           0.725     25.01187179           1e+50
                     -2            -1.1           0.775     25.01183598           1e+50
                     -2              -1           0.025           1e+50           1e+50
                     -2              -1           0.075           1e+50           1e+50
                     -2              -1           0.125           1e+50           1e+50
                     -2              -1           0.175     25.01397946           1e+50
                     -2              -1           0.225      25.0141537           1e+50
                     -2              -1           0.275     25.01422401           1e+50
                     -2              -1           0.325     25.01425546           1e+50
                     -2              -1           0.375      25.0142671           1e+50
                     -2              -1           0.425     25.01426679           1e+50
                     -2              -1           0.475     25.01425833           1e+50
                     -2              -1           0.525     25.01424371           1e+50
                     -2              -1           0.575     25.01422399           1e+50
                     -2              -1           0.625     25.01419977           1e+50
                     -2              -1           0.675      25.0141713           1e+50
                     -2              -1           0.725     25.01413861           1e+50
                     -2              -1           0.775     25.01410145           1e+50
                     -2            -0.9           0.025           1e+50           1e+50
                     -2            -0.9           0.075           1e+50           1e+50
                     -2            -0.9           0.125           1e+50           1e+50
                     -2            -0.9           0.175           1e+50           1e+50
                     -2            -0.9           0.225     25.01695346           1e+50
                     -2            -0.9           0.275     25.01705478           1e+50
                     -2            -0.9           0.325     25.01710144           1e+50
                     -2            -0.9           0.375     25.01712172           1e+50
                     -2            -0.9           0.425     25.01712664           1e+50
                     -2            -0.9           0.475     25.01712137           1e+50
                     -2            -0.9           0.525     25.01710861           1e+50
                     -2            -0.9           0.575     25.01708982           1e+50
                     -2            -0.9           0.625     25.01706582           1e+50
                     -2            -0.9           0.675     25.01703698           1e+50
                     -2            -0.9           0.725     25.01700337           1e+50
                     -2            -0.9           0.775     25.01696478           1e+50
