# GLoBES neutrino oscillation simulation
# --------------------------------------
#
# Run started on Tue Nov 16 10:52:10 2021
#
# Command line:   ./nu-tmp-gFe14 -f 4 -a PARAM_SCAN --no-ih --bf-spectrum -p DM41,-2.,2.,20,LOGSCALE -p s22thmue,-4.,0.,20,LOGSCALE -p Um4,0.025,0.775,15 -e MUBOONE 
#
# Computing slice 1 of 1 in parallel environment.
# Using SNU probability engine.
# Using 4 flavor model
# Simulating the following experiments:
#   MUBOONE
# Including the following AEDL files:
#
# AEDL variables:
#
# External analysis routines included:
#   microBooNE
#
# True oscillation parameters (only nonzero params shown):
#   TH12 = 0.58678
#   TH13 = 0.149051
#   TH23 = 0.823795
#   DELTA_0 = 4.71239
#   DM21 = 7.4e-05
#   DM31 = 0.002494
# External priors:
#
# Miscellaneous options:
#   Constraint \eps^s = \eps^{d\dag}: NO
#   New reactor fluxes (1101.2663):   YES
#
# Parameter scan:
#         DM41,         -2,          2,    20  0x1
#     s22thmue,         -4,          0,    20  0x1
#          Um4,      0.025,      0.775,    15  0x0
# Marginalizing over:
#   
# Prescan for degeneracy finding:
# Degfinder flags: 0x2
#
# Initializing microBooNE code ...
# Flags in MicroBooNE code: OSC_NO_NUBAR OSC_NO_NUMU MUBOONE_SENSITIVITY 
# General parameter scan
#
#                  DM41        s22thmue             Um4       chi2_NH          chi2_IH
                   -1.8            -3.4           0.275 2.721467967e-07           1e+50
                   -1.8            -3.4           0.325 2.597877856e-07           1e+50
                   -1.8            -3.4           0.375 2.456417982e-07           1e+50
                   -1.8            -3.4           0.425 2.299039695e-07           1e+50
                   -1.8            -3.4           0.475  2.12780119e-07           1e+50
                   -1.8            -3.4           0.525  1.94494092e-07           1e+50
                   -1.8            -3.4           0.575  1.75291013e-07           1e+50
                   -1.8            -3.4           0.625 1.554390408e-07           1e+50
                   -1.8            -3.4           0.675 1.352301485e-07           1e+50
                   -1.8            -3.4           0.725 1.149802996e-07           1e+50
                   -1.8            -3.4           0.775 9.503113163e-08           1e+50
                   -1.8            -3.2           0.025  2.86800367e-07           1e+50
                   -1.8            -3.2           0.075 3.908952349e-07           1e+50
                   -1.8            -3.2           0.125 3.949568646e-07           1e+50
                   -1.8            -3.2           0.175 3.898212364e-07           1e+50
                   -1.8            -3.2           0.225 3.807265098e-07           1e+50
                   -1.8            -3.2           0.275 3.687532006e-07           1e+50
                   -1.8            -3.2           0.325 3.543156419e-07           1e+50
                   -1.8            -3.2           0.375 3.376710557e-07           1e+50
                   -1.8            -3.2           0.425 3.190388931e-07           1e+50
                   -1.8            -3.2           0.475 2.986377813e-07           1e+50
                   -1.8            -3.2           0.525 2.766992342e-07           1e+50
                   -1.8            -3.2           0.575 2.534732653e-07           1e+50
                   -1.8            -3.2           0.625 2.292312857e-07           1e+50
                   -1.8            -3.2           0.675 2.042671217e-07           1e+50
                   -1.8            -3.2           0.725 1.788974642e-07           1e+50
                   -1.8            -3.2           0.775 1.534613121e-07           1e+50
                   -1.8              -3           0.025 3.684196243e-07           1e+50
                   -1.8              -3           0.075  5.66261958e-07           1e+50
                   -1.8              -3           0.125 5.777678108e-07           1e+50
                   -1.8              -3           0.175 5.732862542e-07           1e+50
                   -1.8              -3           0.225 5.628560388e-07           1e+50
                   -1.8              -3           0.275 5.484779668e-07           1e+50
                   -1.8              -3           0.325  5.30842125e-07           1e+50
                   -1.8              -3           0.375 5.103116532e-07           1e+50
                   -1.8              -3           0.425 4.871538591e-07           1e+50
                   -1.8              -3           0.475 4.616115026e-07           1e+50
                   -1.8              -3           0.525 4.339278697e-07           1e+50
                   -1.8              -3           0.575  4.04362339e-07           1e+50
                   -1.8              -3           0.625 3.731880716e-07           1e+50
                   -1.8              -3           0.675 3.406986882e-07           1e+50
                   -1.8              -3           0.725 3.072066149e-07           1e+50
                   -1.8              -3           0.775 2.730408133e-07           1e+50
                   -1.8            -2.8           0.025 5.090095545e-07           1e+50
                   -1.8            -2.8           0.075 9.044943493e-07           1e+50
                   -1.8            -2.8           0.125 9.326362361e-07           1e+50
                   -1.8            -2.8           0.175 9.305534374e-07           1e+50
                   -1.8            -2.8           0.225 9.185739631e-07           1e+50
                   -1.8            -2.8           0.275 9.006748323e-07           1e+50
                   -1.8            -2.8           0.325 8.781376624e-07           1e+50
                   -1.8            -2.8           0.375 8.515514386e-07           1e+50
                   -1.8            -2.8           0.425 8.212841119e-07           1e+50
                   -1.8            -2.8           0.475 7.876275412e-07           1e+50
                   -1.8            -2.8           0.525 7.508510639e-07           1e+50
                   -1.8            -2.8           0.575 7.112227457e-07           1e+50
                   -1.8            -2.8           0.625 6.690194395e-07           1e+50
                   -1.8            -2.8           0.675 6.245293046e-07           1e+50
                   -1.8            -2.8           0.725 5.780504756e-07           1e+50
                   -1.8            -2.8           0.775 5.298843049e-07           1e+50
                   -1.8            -2.6           0.025           1e+50           1e+50
                   -1.8            -2.6           0.075 1.591429736e-06           1e+50
                   -1.8            -2.6           0.125 1.658239812e-06           1e+50
                   -1.8            -2.6           0.175 1.663381575e-06           1e+50
                   -1.8            -2.6           0.225 1.650335623e-06           1e+50
                   -1.8            -2.6           0.275 1.627529224e-06           1e+50
                   -1.8            -2.6           0.325 1.597570654e-06           1e+50
                   -1.8            -2.6           0.375 1.561564988e-06           1e+50
                   -1.8            -2.6           0.425 1.520100055e-06           1e+50
                   -1.8            -2.6           0.475 1.473575657e-06           1e+50
                   -1.8            -2.6           0.525 1.422313662e-06           1e+50
                   -1.8            -2.6           0.575 1.366604338e-06           1e+50
                   -1.8            -2.6           0.625 1.306726245e-06           1e+50
                   -1.8            -2.6           0.675 1.242951828e-06           1e+50
                   -1.8            -2.6           0.725 1.175543666e-06           1e+50
                   -1.8            -2.6           0.775 1.104739282e-06           1e+50
                   -1.8            -2.4           0.025           1e+50           1e+50
                   -1.8            -2.4           0.075 3.055070853e-06           1e+50
                   -1.8            -2.4           0.125  3.21485544e-06           1e+50
                   -1.8            -2.4           0.175 3.240204039e-06           1e+50
                   -1.8            -2.4           0.225 3.228988516e-06           1e+50
                   -1.8            -2.4           0.275 3.200081672e-06           1e+50
                   -1.8            -2.4           0.325 3.159218218e-06           1e+50
                   -1.8            -2.4           0.375 3.108683301e-06           1e+50
                   -1.8            -2.4           0.425 3.049594031e-06           1e+50
                   -1.8            -2.4           0.475 2.982601771e-06           1e+50
                   -1.8            -2.4           0.525 2.908150607e-06           1e+50
                   -1.8            -2.4           0.575 2.826581995e-06           1e+50
                   -1.8            -2.4           0.625 2.738178994e-06           1e+50
                   -1.8            -2.4           0.675 2.643179237e-06           1e+50
                   -1.8            -2.4           0.725 2.541768292e-06           1e+50
                   -1.8            -2.4           0.775 2.434045762e-06           1e+50
                   -1.8            -2.2           0.025           1e+50           1e+50
                   -1.8            -2.2           0.075 6.302814037e-06           1e+50
                   -1.8            -2.2           0.125 6.693219923e-06           1e+50
                   -1.8            -2.2           0.175 6.773339877e-06           1e+50
                   -1.8            -2.2           0.225  6.77415149e-06           1e+50
                   -1.8            -2.2           0.275 6.739926114e-06           1e+50
                   -1.8            -2.2           0.325 6.683978674e-06           1e+50
                   -1.8            -2.2           0.375 6.611480221e-06           1e+50
                   -1.8            -2.2           0.425 6.524822222e-06           1e+50
                   -1.8            -2.2           0.475 6.425270083e-06           1e+50
                   -1.8            -2.2           0.525 6.313569117e-06           1e+50
                   -1.8            -2.2           0.575 6.190192691e-06           1e+50
                   -1.8            -2.2           0.625 6.055446707e-06           1e+50
                   -1.8            -2.2           0.675  5.90950421e-06           1e+50
                   -1.8            -2.2           0.725 5.752377985e-06           1e+50
                   -1.8            -2.2           0.775 5.583914511e-06           1e+50
                   -1.8              -2           0.025           1e+50           1e+50
                   -1.8              -2           0.075 1.373735888e-05           1e+50
                   -1.8              -2           0.125 1.471920983e-05           1e+50
                   -1.8              -2           0.175 1.494621197e-05           1e+50
                   -1.8              -2           0.225  1.49901406e-05           1e+50
                   -1.8              -2           0.275 1.495902963e-05           1e+50
                   -1.8              -2           0.325 1.488514666e-05           1e+50
                   -1.8              -2           0.375 1.478086991e-05           1e+50
                   -1.8              -2           0.425 1.465178054e-05           1e+50
                   -1.8              -2           0.475 1.450068863e-05           1e+50
                   -1.8              -2           0.525 1.432911156e-05           1e+50
                   -1.8              -2           0.575 1.413788095e-05           1e+50
                   -1.8              -2           0.625 1.392740123e-05           1e+50
                   -1.8              -2           0.675 1.369774402e-05           1e+50
                   -1.8              -2           0.725 1.344863362e-05           1e+50
                   -1.8              -2           0.775 1.317931699e-05           1e+50
